2026-06-18 13:33:11,133 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:11.133", "fix": null, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 0, "bytes": 0, "rtcm_age_s": null}}
2026-06-18 13:33:45,661 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:45.661", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.675395599999995, "lon": -114.0039474, "hMSL": 1219.678, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 76, "bytes": 8240, "rtcm_age_s": 1.259}}
2026-06-18 13:33:46,763 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:46.762", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.6753906, "lon": -114.0039609, "hMSL": 1219.614, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 80, "bytes": 8716, "rtcm_age_s": 0.302}}
2026-06-18 13:33:47,849 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:47.849", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.675386599999996, "lon": -114.0039719, "hMSL": 1219.576, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 80, "bytes": 8716, "rtcm_age_s": 1.389}}
2026-06-18 13:33:48,952 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:48.952", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.675382299999995, "lon": -114.0039848, "hMSL": 1219.4850000000001, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 84, "bytes": 9192, "rtcm_age_s": 0.549}}
2026-06-18 13:33:49,953 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:49.953", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.6753782, "lon": -114.00399619999999, "hMSL": 1219.393, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 84, "bytes": 9192, "rtcm_age_s": 1.55}}
2026-06-18 13:33:51,047 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:51.047", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.675373699999994, "lon": -114.00400719999999, "hMSL": 1219.323, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 88, "bytes": 9668, "rtcm_age_s": 0.579}}
2026-06-18 13:33:52,144 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:52.144", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.6753693, "lon": -114.0040185, "hMSL": 1219.25, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 88, "bytes": 9668, "rtcm_age_s": 1.676}}
2026-06-18 13:33:53,236 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:53.235", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.6753642, "lon": -114.004032, "hMSL": 1219.171, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 92, "bytes": 10144, "rtcm_age_s": 0.682}}
2026-06-18 13:33:54,243 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:54.242", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.67536, "lon": -114.0040435, "hMSL": 1219.045, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 94, "bytes": 10181, "rtcm_age_s": 0.872}}
2026-06-18 13:33:55,321 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:55.321", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.675356099999995, "lon": -114.00405479999999, "hMSL": 1218.965, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 98, "bytes": 10657, "rtcm_age_s": 0.976}}
